"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","NAME","INST","COUNTRY"
"ECOGRAPHY",1985,8,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1985,8,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1985,8,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1985,8,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1985,8,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1986,9,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1986,9,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1986,9,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1986,9,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1986,9,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1987,10,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1987,10,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1987,10,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1987,10,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1987,10,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1988,11,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1988,11,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1988,11,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1988,11,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1988,11,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1989,12,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1989,12,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1989,12,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1989,12,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1989,12,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1990,13,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1990,13,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1990,13,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1990,13,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1990,13,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1991,14,1,"AE","Nils Christian Stenseth",NA,"Norway"
"ECOGRAPHY",1991,14,1,"AE","Odd  Halvorsen",NA,"Norway"
"ECOGRAPHY",1991,14,1,"AE","Per  Sunding",NA,"Norway"
"ECOGRAPHY",1991,14,1,"AE","Reidar  Borgstrom",NA,"Norway"
"ECOGRAPHY",1991,14,1,"EIC","Rolf  Vik",NA,"Norway"
"ECOGRAPHY",1992,15,1,"EIC","Nils  Malmer",NA,"Sweden"
"ECOGRAPHY",1993,16,1,"EIC","Sven  Jonasson",NA,"Denmark"
"ECOGRAPHY",1994,17,1,"EIC","Sven  Jonasson",NA,"Denmark"
"ECOGRAPHY",1995,18,1,"other","Linus  Svensson",NA,"Sweden"
"ECOGRAPHY",1995,18,1,"EIC","Sven  Jonasson",NA,"Denmark"
"ECOGRAPHY",1996,19,1,"EIC","Esa  Ranta",NA,"Finland"
"ECOGRAPHY",1996,19,1,"AE","Ilkka  Hanski",NA,"Finland"
"ECOGRAPHY",1996,19,1,"AE","Jari  Niemela",NA,"Finland"
"ECOGRAPHY",1996,19,1,"other","Linus  Svensson",NA,"Sweden"
"ECOGRAPHY",1996,19,1,"AE","Vejo  Kaitala",NA,"Finland"
"ECOGRAPHY",1997,20,1,"EIC","Esa  Ranta",NA,"Finland"
"ECOGRAPHY",1997,20,1,"AE","Ilkka  Hanski",NA,"Finland"
"ECOGRAPHY",1997,20,1,"AE","Jari  Niemela",NA,"Finland"
"ECOGRAPHY",1997,20,1,"AE","Vejo  Kaitala",NA,"Finland"
"ECOGRAPHY",1998,21,1,"EIC","Esa  Ranta",NA,"Finland"
"ECOGRAPHY",1998,21,1,"AE","Ilkka  Hanski",NA,"Finland"
"ECOGRAPHY",1998,21,1,"AE","Jari  Niemela",NA,"Finland"
"ECOGRAPHY",1998,21,1,"AE","Vejo  Kaitala",NA,"Finland"
"ECOGRAPHY",1999,22,1,"EIC","Esa  Ranta",NA,"Finland"
"ECOGRAPHY",1999,22,1,"AE","Ilkka  Hanski",NA,"Finland"
"ECOGRAPHY",1999,22,1,"AE","Jari  Niemela",NA,"Finland"
"ECOGRAPHY",1999,22,1,"AE","Vejo  Kaitala",NA,"Finland"
"ECOGRAPHY",2000,23,1,"EIC","Esa  Ranta",NA,"Finland"
"ECOGRAPHY",2000,23,1,"AE","Martin  Zobel",NA,"Estonia"
"ECOGRAPHY",2001,24,1,"EIC","Martin  Zobel",NA,"Estonia"
"ECOGRAPHY",2001,24,1,"AE","Mikko  Monkkonen",NA,"Finland"
"ECOGRAPHY",2002,25,1,"AE","John R Spence",NA,"Canada"
"ECOGRAPHY",2002,25,1,"EIC","Martin  Zobel",NA,"Estonia"
"ECOGRAPHY",2002,25,1,"AE","Mikko  Monkkonen",NA,"Finland"
"ECOGRAPHY",2003,26,1,"AE","John R Spence",NA,"Canada"
"ECOGRAPHY",2003,26,1,"EIC","Martin  Zobel",NA,"Estonia"
"ECOGRAPHY",2003,26,1,"AE","Mikko  Monkkonen",NA,"Finland"
"ECOGRAPHY",2004,27,1,"AE","John R Spence",NA,"Canada"
"ECOGRAPHY",2004,27,1,"EIC","Martin  Zobel",NA,"Estonia"
"ECOGRAPHY",2004,27,1,"AE","Mikko  Monkkonen",NA,"Finland"
"ECOGRAPHY",2005,28,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2005,28,1,"SE","Anders  Klemetsen",NA,"Norway"
"ECOGRAPHY",2005,28,1,"SE","Andrew  Liebhold",NA,"United States"
"ECOGRAPHY",2005,28,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2005,28,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2005,28,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2005,28,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2006,29,1,"SE","Miguel B Araujo",NA,"United Kingdom"
"ECOGRAPHY",2006,29,1,"SE","Robert K Colwell",NA,"United Kingdom"
"ECOGRAPHY",2006,29,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2006,29,1,"SE","Anders  Klemetsen",NA,"Norway"
"ECOGRAPHY",2006,29,1,"SE","Andrew  Liebhold",NA,"United States"
"ECOGRAPHY",2006,29,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2006,29,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2006,29,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2006,29,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2006,29,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2007,30,1,"SE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2007,30,1,"SE","Kevin C Burns",NA,"New Zealand"
"ECOGRAPHY",2007,30,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2007,30,1,"SE","Walter D Koenig",NA,"United States"
"ECOGRAPHY",2007,30,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2007,30,1,"SE","Anders  Klemetsen",NA,"Norway"
"ECOGRAPHY",2007,30,1,"SE","Andrew  Liebhold",NA,"United States"
"ECOGRAPHY",2007,30,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2007,30,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2007,30,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2007,30,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2007,30,1,"SE","Goran  Englund",NA,"Sweden"
"ECOGRAPHY",2007,30,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2007,30,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2007,30,1,"SE","John  Linnell",NA,"Norway"
"ECOGRAPHY",2007,30,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2007,30,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2007,30,1,"SE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2007,30,1,"SE","Oskar  Kindvall",NA,"Sweden"
"ECOGRAPHY",2007,30,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2008,31,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2008,31,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2008,31,1,"SE","Kevin C Burns",NA,"New Zealand"
"ECOGRAPHY",2008,31,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2008,31,1,"SE","David M Green",NA,"Canada"
"ECOGRAPHY",2008,31,1,"SE","Walter D Koenig",NA,"United States"
"ECOGRAPHY",2008,31,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2008,31,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2008,31,1,"SE","Anders  Klemetsen",NA,"Norway"
"ECOGRAPHY",2008,31,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2008,31,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2008,31,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2008,31,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2008,31,1,"SE","Goran  Englund",NA,"Sweden"
"ECOGRAPHY",2008,31,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2008,31,1,"SE","Jane  Elith",NA,"Australia"
"ECOGRAPHY",2008,31,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2008,31,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2008,31,1,"SE","John  Linnell",NA,"Norway"
"ECOGRAPHY",2008,31,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2008,31,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2008,31,1,"SE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2008,31,1,"SE","Oskar  Kindvall",NA,"Sweden"
"ECOGRAPHY",2008,31,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2008,31,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2009,32,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2009,32,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2009,32,1,"SE","Kevin C Burns",NA,"New Zealand"
"ECOGRAPHY",2009,32,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","David M Green",NA,"Canada"
"ECOGRAPHY",2009,32,1,"SE","Walter D Koenig",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2009,32,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2009,32,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2009,32,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2009,32,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2009,32,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2009,32,1,"SE","Jane  Elith",NA,"Australia"
"ECOGRAPHY",2009,32,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2009,32,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2009,32,1,"SE","Jill  Lancaster",NA,"United Kingdom"
"ECOGRAPHY",2009,32,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2009,32,1,"SE","John  Linnell",NA,"Norway"
"ECOGRAPHY",2009,32,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2009,32,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2009,32,1,"SE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","Oskar  Kindvall",NA,"Sweden"
"ECOGRAPHY",2009,32,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2009,32,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2009,32,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2009,32,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2010,33,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2010,33,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2010,33,1,"SE","Kevin C Burns",NA,"New Zealand"
"ECOGRAPHY",2010,33,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","David M Green",NA,"Canada"
"ECOGRAPHY",2010,33,1,"SE","Kenneth H Kozak",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2010,33,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2010,33,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2010,33,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Erica  Fleishman",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2010,33,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2010,33,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2010,33,1,"SE","Jacques  Regniere",NA,"Canada"
"ECOGRAPHY",2010,33,1,"SE","Jane  Elith",NA,"Australia"
"ECOGRAPHY",2010,33,1,"SE","Janet  Franklin",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2010,33,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2010,33,1,"SE","Jill  Lancaster",NA,"Australia"
"ECOGRAPHY",2010,33,1,"SE","Joaquin  Hortal",NA,"United Kingdom"
"ECOGRAPHY",2010,33,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2010,33,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2010,33,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2010,33,1,"SE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Oskar  Kindvall",NA,"Sweden"
"ECOGRAPHY",2010,33,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2010,33,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2010,33,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2010,33,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2011,34,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2011,34,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2011,34,1,"SE","Kevin C Burns",NA,"New Zealand"
"ECOGRAPHY",2011,34,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","David M Green",NA,"Canada"
"ECOGRAPHY",2011,34,1,"SE","Kenneth H Kozak",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2011,34,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2011,34,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2011,34,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Erica  Fleishman",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2011,34,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2011,34,1,"SE","Helmut  Hillebrand",NA,"Germany"
"ECOGRAPHY",2011,34,1,"SE","Jacques  Regniere",NA,"Canada"
"ECOGRAPHY",2011,34,1,"SE","Jane  Elith",NA,"Australia"
"ECOGRAPHY",2011,34,1,"SE","Janet  Franklin",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2011,34,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2011,34,1,"SE","Jill  Lancaster",NA,"Australia"
"ECOGRAPHY",2011,34,1,"SE","Joaquin  Hortal",NA,"United Kingdom"
"ECOGRAPHY",2011,34,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2011,34,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2011,34,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2011,34,1,"SE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Oskar  Kindvall",NA,"Sweden"
"ECOGRAPHY",2011,34,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2011,34,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2011,34,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2011,34,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2012,35,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2012,35,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2012,35,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Kenneth H Kozak",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2012,35,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Niklaus E Zimmermann",NA,"Switzerland"
"ECOGRAPHY",2012,35,1,"SE","Alexandre  Diniz-Filho",NA,"Brazil"
"ECOGRAPHY",2012,35,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2012,35,1,"SE","David  Nogues",NA,"Denmark"
"ECOGRAPHY",2012,35,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Eric  Post",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Erica  Fleishman",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2012,35,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2012,35,1,"SE","Hanna  Tuomisto",NA,"Finland"
"ECOGRAPHY",2012,35,1,"SE","Jacques  Regniere",NA,"Canada"
"ECOGRAPHY",2012,35,1,"SE","Janet  Franklin",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Jean-Michel  Gaillard",NA,"France"
"ECOGRAPHY",2012,35,1,"AE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2012,35,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2012,35,1,"SE","Jill  Lancaster",NA,"Australia"
"ECOGRAPHY",2012,35,1,"SE","Joaquin  Hortal",NA,"United Kingdom"
"ECOGRAPHY",2012,35,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2012,35,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2012,35,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2012,35,1,"AE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2012,35,1,"SE","Rob  Dunn",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Russell  Greenberg",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2012,35,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2012,35,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2013,36,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2014,37,1,"SE","Marti Jane Anderson",NA,"New Zealand"
"ECOGRAPHY",2013,36,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2014,37,1,"AE","Miguel B Araujo",NA,"Spain"
"ECOGRAPHY",2013,36,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2014,37,1,"SE","Michel  Baguette",NA,"France"
"ECOGRAPHY",2013,36,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Robert K Colwell",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Alexandre  Diniz-Filho",NA,"Brazil"
"ECOGRAPHY",2014,37,1,"SE","Alexandre  Diniz-Filho",NA,"Brazil"
"ECOGRAPHY",2014,37,1,"SE","Carsten  Dormann",NA,"Germany"
"ECOGRAPHY",2013,36,1,"SE","Rob  Dunn",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Rob  Dunn",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2014,37,1,"SE","Johan  Ehrlen",NA,"Sweden"
"ECOGRAPHY",2013,36,1,"SE","Erica  Fleishman",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Erica  Fleishman",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Janet  Franklin",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Janet  Franklin",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Jean-Michel  Gaillard",NA,"France"
"ECOGRAPHY",2014,37,1,"SE","Jean-Michel  Gaillard",NA,"France"
"ECOGRAPHY",2013,36,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Catherine H Graham",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Russell  Greenberg",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Russell  Greenberg",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Joaquin  Hortal",NA,"United Kingdom"
"ECOGRAPHY",2014,37,1,"SE","Joaquin  Hortal",NA,"United Kingdom"
"ECOGRAPHY",2013,36,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Douglas  Kelt",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2014,37,1,"SE","Jeremy  Kerr",NA,"Canada"
"ECOGRAPHY",2013,36,1,"SE","Kenneth H Kozak",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Kenneth H Kozak",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Jill  Lancaster",NA,"Australia"
"ECOGRAPHY",2014,37,1,"SE","Jill  Lancaster",NA,"Australia"
"ECOGRAPHY",2013,36,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2014,37,1,"SE","Erik  Matthysen",NA,"Belgium"
"ECOGRAPHY",2013,36,1,"SE","David  Nogues",NA,"Denmark"
"ECOGRAPHY",2014,37,1,"SE","David  Nogues",NA,"Denmark"
"ECOGRAPHY",2013,36,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2014,37,1,"SE","Kai  Norrdahl",NA,"Finland"
"ECOGRAPHY",2013,36,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2014,37,1,"SE","Thierry  Oberdorff",NA,"France"
"ECOGRAPHY",2013,36,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2014,37,1,"SE","Pedro  Peres-Neto",NA,"Canada"
"ECOGRAPHY",2013,36,1,"SE","Eric  Post",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","Eric  Post",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2014,37,1,"SE","Francisco  Pugnaire",NA,"Spain"
"ECOGRAPHY",2013,36,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2014,37,1,"EIC","Carsten  Rahbek",NA,"Denmark"
"ECOGRAPHY",2013,35,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2014,36,1,"SE","Thiago  Rangel",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Jacques  Regniere",NA,"Canada"
"ECOGRAPHY",2013,36,1,"AE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2014,37,1,"AE","Nathan  Sanders",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2014,37,1,"SE","John R Spence",NA,"Canada"
"ECOGRAPHY",2013,36,1,"AE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2014,37,1,"AE","Jens-Christian  Svenning",NA,"Denmark"
"ECOGRAPHY",2013,36,1,"SE","Hanna  Tuomisto",NA,"Finland"
"ECOGRAPHY",2014,37,1,"SE","Hanna  Tuomisto",NA,"Finland"
"ECOGRAPHY",2013,36,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2014,37,1,"SE","Thorsten  Wiegand",NA,"Germany"
"ECOGRAPHY",2013,36,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2014,37,1,"SE","John J Wiens",NA,"United States"
"ECOGRAPHY",2013,36,1,"SE","Niklaus E Zimmermann",NA,"Switzerland"
"ECOGRAPHY",2014,37,1,"SE","Niklaus E Zimmermann",NA,"Switzerland"
"NEWPHYT",1985,99,1,"SE","Peter  Ayers",NA,"UK"
"NEWPHYT",1985,99,1,"SE","D  Briggs",NA,"UK"
"NEWPHYT",1985,99,1,"SE","J E Dale",NA,"UK"
"NEWPHYT",1985,99,1,"SE","Jeff G Duckett",NA,"UK"
"NEWPHYT",1985,99,1,"SE","D H Lewis",NA,"UK"
"NEWPHYT",1985,99,1,"SE","T A Mansfield",NA,"UK"
"NEWPHYT",1985,99,1,"SE","D P Stribley",NA,"UK"
"NEWPHYT",1985,99,1,"SE","P J Syrett",NA,"UK"
"NEWPHYT",1985,99,1,"SE","R G West",NA,"UK"
"NEWPHYT",1985,99,1,"SE","M M Yeoman",NA,"UK"
"NEWPHYT",1986,102,1,"SE","Peter  Ayers",NA,"UK"
"NEWPHYT",1986,102,1,"SE","D  Briggs",NA,"UK"
"NEWPHYT",1986,102,1,"SE","J E Dale",NA,"UK"
"NEWPHYT",1986,102,1,"SE","Jeff G Duckett",NA,"UK"
"NEWPHYT",1986,102,1,"SE","D H Lewis",NA,"UK"
"NEWPHYT",1986,102,1,"SE","T A Mansfield",NA,"UK"
