,,,,,,,,,,,,
,,,scripps institution of oceanography,,,,"DATAFILE$UNIT[DATAFILE$INST==""",scripps institution of oceanography,"""]<-""",university of california san diego,"""","DATAFILE$UNIT[DATAFILE$INST==""scripps institution of oceanography""]<-""university of california san diego"""
,,,savannah river ecology laboratory,,,,"DATAFILE$UNIT[DATAFILE$INST==""",savannah river ecology laboratory,"""]<-""",university of georgia,"""","DATAFILE$UNIT[DATAFILE$INST==""savannah river ecology laboratory""]<-""university of georgia"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",leiden university,"""]<-""",university of leiden,"""","DATAFILE$UNIT[DATAFILE$INST==""leiden university""]<-""university of leiden"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",université de montreal,"""]<-""",university of montreal,"""","DATAFILE$UNIT[DATAFILE$INST==""université de montreal""]<-""university of montreal"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",universiti sains,"""]<-""",university of sains,"""","DATAFILE$UNIT[DATAFILE$INST==""universiti sains""]<-""university of sains"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",stellenbosch university,"""]<-""",university of stellenbosch,"""","DATAFILE$UNIT[DATAFILE$INST==""stellenbosch university""]<-""university of stellenbosch"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",university of t_bingen,"""]<-""",university of tubingen,"""","DATAFILE$UNIT[DATAFILE$INST==""university of t_bingen""]<-""university of tubingen"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",university of t_bingen,"""]<-""",university of tubingen,"""","DATAFILE$UNIT[DATAFILE$INST==""university of t_bingen""]<-""university of tubingen"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",umea university,"""]<-""",university of umea,"""","DATAFILE$UNIT[DATAFILE$INST==""umea university""]<-""university of umea"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us army,"""]<-""",US Army Engineer Research and Development Center,"""","DATAFILE$UNIT[DATAFILE$INST==""us army""]<-""US Army Engineer Research and Development Center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usda us department of agriculture,"""]<-""",usda,"""","DATAFILE$UNIT[DATAFILE$INST==""usda us department of agriculture""]<-""usda"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usda ars,"""]<-""",usda agricultural research service,"""","DATAFILE$UNIT[DATAFILE$INST==""usda ars""]<-""usda agricultural research service"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usda aphis,"""]<-""",usda Animal and Plant Health Inspection Service,"""","DATAFILE$UNIT[DATAFILE$INST==""usda aphis""]<-""usda Animal and Plant Health Inspection Service"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us arid land agricultural research center,"""]<-""",usda arid land agricultural research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us arid land agricultural research center""]<-""usda arid land agricultural research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usda cooperative state research education and extension service (csrees),"""]<-""",usda cooperative state research education and extension service,"""","DATAFILE$UNIT[DATAFILE$INST==""usda cooperative state research education and extension service (csrees)""]<-""usda cooperative state research education and extension service"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us environmental protection agency,"""]<-""",usepa environmental protection agency,"""","DATAFILE$UNIT[DATAFILE$INST==""us environmental protection agency""]<-""usepa environmental protection agency"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us forest service,"""]<-""",usfs,"""","DATAFILE$UNIT[DATAFILE$INST==""us forest service""]<-""usfs"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfs us forest service,"""]<-""",usfs,"""","DATAFILE$UNIT[DATAFILE$INST==""usfs us forest service""]<-""usfs"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfs us forest service,"""]<-""",usfs,"""","DATAFILE$UNIT[DATAFILE$INST==""usfs us forest service""]<-""usfs"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",north central research station,"""]<-""",usfs north central research station,"""","DATAFILE$UNIT[DATAFILE$INST==""north central research station""]<-""usfs north central research station"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us forest service north central research station,"""]<-""",usfs north central research station,"""","DATAFILE$UNIT[DATAFILE$INST==""us forest service north central research station""]<-""usfs north central research station"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",pacific s.w. research station us forest service,"""]<-""",usfs pacific southest research station,"""","DATAFILE$UNIT[DATAFILE$INST==""pacific s.w. research station us forest service""]<-""usfs pacific southest research station"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfws alaska region,"""]<-""",usfws alaska region,"""","DATAFILE$UNIT[DATAFILE$INST==""usfws alaska region""]<-""usfws alaska region"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfws idaho fish and wildlife office,"""]<-""",usfws idaho fish and wildlife office,"""","DATAFILE$UNIT[DATAFILE$INST==""usfws idaho fish and wildlife office""]<-""usfws idaho fish and wildlife office"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfws national ecology research center,"""]<-""",usfws national ecology research center,"""","DATAFILE$UNIT[DATAFILE$INST==""usfws national ecology research center""]<-""usfws national ecology research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usfws national wetlands research center,"""]<-""",usfws national wetlands research center,"""","DATAFILE$UNIT[DATAFILE$INST==""usfws national wetlands research center""]<-""usfws national wetlands research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",united state fish and wildlife service,"""]<-""",usfws united state fish and wildlife service,"""","DATAFILE$UNIT[DATAFILE$INST==""united state fish and wildlife service""]<-""usfws united state fish and wildlife service"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey,"""]<-""",usgs,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey""]<-""usgs"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey alaska science center,"""]<-""",usgs alaska science center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey alaska science center""]<-""usgs alaska science center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey and university of california santa barbara,"""]<-""",usgs and university of california santa barbara,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey and university of california santa barbara""]<-""usgs and university of california santa barbara"""
,,,2x primary,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey and university of miami,"""]<-""",usgs and university of miami,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey and university of miami""]<-""usgs and university of miami"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey biological resources division,"""]<-""",usgs biological resources division,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey biological resources division""]<-""usgs biological resources division"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey forest and rangeland ecosystem science center,"""]<-""",usgs forest and rangeland ecosystem science center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey forest and rangeland ecosystem science center""]<-""usgs forest and rangeland ecosystem science center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey forest and rangeland ecosystem science center,"""]<-""",usgs forest and rangeland ecosystem science center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey forest and rangeland ecosystem science center""]<-""usgs forest and rangeland ecosystem science center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey fort collins science center,"""]<-""",usgs fort collins science center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey fort collins science center""]<-""usgs fort collins science center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey great lakes science center,"""]<-""",usgs great lakes science center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey great lakes science center""]<-""usgs great lakes science center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey/nrii,"""]<-""",usgs national resources inventory,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey/nrii""]<-""usgs national resources inventory"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey northern prairie wildlife research center,"""]<-""",usgs northern prairie wildlife research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey northern prairie wildlife research center""]<-""usgs northern prairie wildlife research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usgs northern prairie wildlife research center,"""]<-""",usgs northern prairie wildlife research center,"""","DATAFILE$UNIT[DATAFILE$INST==""usgs northern prairie wildlife research center""]<-""usgs northern prairie wildlife research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey patuxent wildlife research center,"""]<-""",usgs patuxent wildlife research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey patuxent wildlife research center""]<-""usgs patuxent wildlife research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey patuzent,"""]<-""",usgs patuxent wildlife research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey patuzent""]<-""usgs patuxent wildlife research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey us geological survey,"""]<-""",usgs us geological survey,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey us geological survey""]<-""usgs us geological survey"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological society,"""]<-""",usgs western ecological research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological society""]<-""usgs western ecological research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey western ecological research center,"""]<-""",usgs western ecological research center,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey western ecological research center""]<-""usgs western ecological research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",western fisheries research center,"""]<-""",usgs western fisheries research center,"""","DATAFILE$UNIT[DATAFILE$INST==""western fisheries research center""]<-""usgs western fisheries research center"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",us geological survey wisconsin cooperative wildlife research unit,"""]<-""",usgs wisconsin cooperative wildlife research unit,"""","DATAFILE$UNIT[DATAFILE$INST==""us geological survey wisconsin cooperative wildlife research unit""]<-""usgs wisconsin cooperative wildlife research unit"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usnps inventory and monitoring program,"""]<-""",usnps inventory and monitoring program,"""","DATAFILE$UNIT[DATAFILE$INST==""usnps inventory and monitoring program""]<-""usnps inventory and monitoring program"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",usonr naval research laboratory,"""]<-""",usonr naval research laboratory,"""","DATAFILE$UNIT[DATAFILE$INST==""usonr naval research laboratory""]<-""usonr naval research laboratory"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",virginia commonwealth u,"""]<-""",virginia commonwealth university,"""","DATAFILE$UNIT[DATAFILE$INST==""virginia commonwealth u""]<-""virginia commonwealth university"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",wageningen university and research centre,"""]<-""",wageningen university and research,"""","DATAFILE$UNIT[DATAFILE$INST==""wageningen university and research centre""]<-""wageningen university and research"""
